GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND 
"RUA MARTINS BONILHA, 4, SAO PAULO, SAO PAULO,  - BRASIL","032004136298000029","032","004","136298","00","0029",MO,MOO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",138.00,120.00,RUA MARTINS BONILHA,"4",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5600607","-46,5879713","0"
"RUA A (LOTEAMENTO NV PINHEIROS), , SAO PAULO, SAO PAULO,  - BRASIL","185165533041000012","185","165","533041","00","0012",BT,RTA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2690.00,RUA A (LOTEAMENTO NV PINHEIROS),,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,561675","-46,6752641","0"
"RUA ALCANTARA, 1051, SAO PAULO, SAO PAULO,  - BRASIL","064177005410000061","064","177","005410","00","0061",MG,VMR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",139.00,160.00,RUA ALCANTARA,"1051",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5249485","-46,588871","0"
"RUA FRANCISCO PEREIRA DE SOUZA, 270, SAO PAULO, SAO PAULO,  - BRASIL","118152759198000059","118","152","759198","00","0059",SB,SAP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,67.00,RUA FRANCISCO PEREIRA DE SOUZA,"270",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5974768","-46,5244083","0"
"RUA CUPIARA, 221, SAO PAULO, SAO PAULO,  - BRASIL","102034056103000031","102","034","056103","00","0031",MO,ARA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",85.00,121.00,RUA CUPIARA,"221",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5746926","-46,5611097","0"
"RUA FRANCISCO PEREIRA DE SOUZA, 264, SAO PAULO, SAO PAULO,  - BRASIL","118152759198000061","118","152","759198","00","0061",SB,SAP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",83.00,68.00,RUA FRANCISCO PEREIRA DE SOUZA,"264",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5974523","-46,5244631","0"
"RUA RICARDO, 298, SAO PAULO, SAO PAULO,  - BRASIL","068061170739000037","068","061","170739","00","0037",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,81.00,RUA RICARDO,"298",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4891018","-46,6021622","0"
"RUA ROSAS DE MAIO, 206, SAO PAULO, SAO PAULO,  - BRASIL","153110437310000253","153","110","437310","00","0253",SB,SAP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",800.00,600.00,RUA ROSAS DE MAIO,"206",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6229835","-46,49891","0"
"RUA FRANCISCO PEREIRA DE SOUZA, 268, SAO PAULO, SAO PAULO,  - BRASIL","118152759198000060","118","152","759198","00","0060",SB,SAP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",79.00,66.00,RUA FRANCISCO PEREIRA DE SOUZA,"268",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5974686","-46,5244265","0"
"RUA LUIS CHAGAS DORIA, 181, SAO PAULO, SAO PAULO,  - BRASIL","117142122017000065","117","142","122017","00","0065",SB,SAP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",190.00,125.00,RUA LUIS CHAGAS DORIA,"181",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,588008","-46,5270726","0"
"RUA JOSE FERREIRA DA ROCHA FILHO, 373, SAO PAULO, SAO PAULO,  - BRASIL","123033109711000083","123","033","109711","00","0083",BT,VSO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,125.00,RUA JOSE FERREIRA DA ROCHA FILHO,"373",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6015716","-46,7389421","0"
"RUA JULIO KIEFFER, , SAO PAULO, SAO PAULO,  - BRASIL","191094452149000130","191","094","452149","00","0130",CV,CAC,"1",S,S,ZERA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,720.00,RUA JULIO KIEFFER,,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4447745","-46,6687993","0"
"RUA B (LOTEAMENTO NV PINHEIROS), , SAO PAULO, SAO PAULO,  - BRASIL","185167533050000008","185","167","533050","00","0008",BT,RTA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2268.00,RUA B (LOTEAMENTO NV PINHEIROS),,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,561675","-46,6752641","0"
"RUA PIANCO, 176, SAO PAULO, SAO PAULO,  - BRASIL","100086161950000159","100","086","161950","00","0159",VP,VPR,"3",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1587.00,1447.00,RUA PIANCO,"176",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5796819","-46,5746934","0"
"RUA CRUZ JOBIM, 401, SAO PAULO, SAO PAULO,  - BRASIL","116133055620000035","116","133","055620","00","0035",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,92.00,RUA CRUZ JOBIM,"401",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5624892","-46,5320968","0"
"RUA MARIO ARAUJO, 157, SAO PAULO, SAO PAULO,  - BRASIL","072100134481000110","072","100","134481","00","0110",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",74.00,72.00,RUA MARIO ARAUJO,"157",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4965097","-46,6336082","0"
"RUA DO MOSTEIRO, 5, SAO PAULO, SAO PAULO,  - BRASIL","067180142743000068","067","180","142743","00","0068",ST,TUC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",94.00,102.00,RUA DO MOSTEIRO,"5",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4770411","-46,5886977","0"
"RUA TERESA FRANCISCA MARTIN, 43, SAO PAULO, SAO PAULO,  - BRASIL","017041066940000343","017","041","066940","00","0343",MO,PRI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",350.00,440.00,RUA TERESA FRANCISCA MARTIN,"43",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5275045","-46,6184006","0"
"RUA A (LOTEAMENTO NV PINHEIROS), , SAO PAULO, SAO PAULO,  - BRASIL","185165533041000017","185","165","533041","00","0017",BT,RTA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2024.00,RUA A (LOTEAMENTO NV PINHEIROS),,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,561675","-46,6752641","0"
"RUA RICARDO, 308, SAO PAULO, SAO PAULO,  - BRASIL","068061170739000036","068","061","170739","00","0036",ST,TUC,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,99.00,RUA RICARDO,"308",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4890803","-46,6021463","0"
"RUA KOSHUN TAKARA, 1350, SAO PAULO, SAO PAULO,  - BRASIL","305147498114000002","305","147","498114","00","0002",CV,CAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1003.00,2344.00,RUA KOSHUN TAKARA,"1350",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4630729","-46,6604632","0"
"AV DIOGO GOMES CARNEIRO, , SAO PAULO, SAO PAULO,  - BRASIL","185166775312000017","185","166","775312","00","0017",BT,RTA,"2",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2032.00,AV DIOGO GOMES CARNEIRO,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5953805","-46,773124","0"
"RUA IBERIS, 46, SAO PAULO, SAO PAULO,  - BRASIL","116049495271000620","116","049","495271","00","0620",AR,CAR,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,81.00,RUA IBERIS,"46",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5564071","-46,5212035","0"
"RUA PRUDENTE CORREIA, 270, SAO PAULO, SAO PAULO,  - BRASIL","015100166723000143","015","100","166723","00","0143",PI,PIN,"3",S,S,ZER-1,"0",,L,"16402","2016",S,ZEPEC,"0",,L,"16402","2016",QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",1531.00,1363.00,RUA PRUDENTE CORREIA,"270",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5758895","-46,6849623","0"
"RUA ALCACER, 22, SAO PAULO, SAO PAULO,  - BRASIL","059183005380000031","059","183","005380","00","0031",PE,PEN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",112.00,69.00,RUA ALCACER,"22",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5251636","-46,5148217","0"
"RUA JOSE DE IBARRA, 138, SAO PAULO, SAO PAULO,  - BRASIL","071144019593000533","071","144","019593","00","0533",ST,MAN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",118.00,77.00,RUA JOSE DE IBARRA,"138",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4740564","-46,6321529","0"
"RUA JULIO KIEFFER, , SAO PAULO, SAO PAULO,  - BRASIL","191094452149000132","191","094","452149","00","0132",CV,CAC,"1",S,S,ZERA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,720.00,RUA JULIO KIEFFER,,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4447745","-46,6687993","0"
"RUA B (LOTEAMENTO NV PINHEIROS), , SAO PAULO, SAO PAULO,  - BRASIL","185166533050000015","185","166","533050","00","0015",BT,RTA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2236.00,RUA B (LOTEAMENTO NV PINHEIROS),,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,561675","-46,6752641","0"
"RUA ICAVETA, 52, SAO PAULO, SAO PAULO,  - BRASIL","121165089680000041","121","165","089680","00","0041",AD,PDR,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",109.00,134.00,RUA ICAVETA,"52",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6963462","-46,6719092","0"
"RUA ICAVETA, 48, SAO PAULO, SAO PAULO,  - BRASIL","121165089680000042","121","165","089680","00","0042",AD,PDR,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",109.00,134.00,RUA ICAVETA,"48",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6963558","-46,6718705","0"
"AV PROF GIOIA MARTINS, 802, SAO PAULO, SAO PAULO,  - BRASIL","123047079987000066","123","047","079987","00","0066",BT,VSO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",84.00,125.00,AV PROF GIOIA MARTINS,"802",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6019306","-46,7347153","0"
"AV PROF GIOIA MARTINS, 796, SAO PAULO, SAO PAULO,  - BRASIL","123047079987000067","123","047","079987","00","0067",BT,VSO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",84.00,125.00,AV PROF GIOIA MARTINS,"796",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6018816","-46,7347377","0"
"RUA ARTUR FERREIRA DE ABREU, 321, SAO PAULO, SAO PAULO,  - BRASIL","185167660043000011","185","167","660043","00","0011",BT,RTA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2633.00,7234.00,RUA ARTUR FERREIRA DE ABREU,"321",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5959592","-46,7688262","0"
"AV ARQUITETO ROBERTO AFLALO, 3, SAO PAULO, SAO PAULO,  - BRASIL","191087452181000006","191","087","452181","00","0006",CV,CAC,"2",S,S,ZERA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",850.00,2441.00,AV ARQUITETO ROBERTO AFLALO,"3",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4505183","-46,6747493","0"
"RUA ICAVETA, 44, SAO PAULO, SAO PAULO,  - BRASIL","121165089680000043","121","165","089680","00","0043",AD,PDR,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",109.00,134.00,RUA ICAVETA,"44",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6963785","-46,6718556","0"
"RUA PROF THOMAZ DE AQUINO, 92, SAO PAULO, SAO PAULO,  - BRASIL","119040667277000050","119","040","667277","00","0050",IP,SAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,107.00,RUA PROF THOMAZ DE AQUINO,"92",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6372583","-46,6015591","0"
"RUA LUIZA MARCELINA CHAIB, 167, SAO PAULO, SAO PAULO,  - BRASIL","120040738808000053","120","040","738808","00","0053",AD,CAD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",97.00,83.00,RUA LUIZA MARCELINA CHAIB,"167",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6606238","-46,6682142","0"
"AV ALBERTO BYINGTON, 1065, SAO PAULO, SAO PAULO,  - BRASIL","065102004758000100","065","102","004758","00","0100",MG,VMR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",135.00,101.00,AV ALBERTO BYINGTON,"1065",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,506145","-46,5914989","0"
"RUA BENEDITO ANTONIO SILVERIO, 11, SAO PAULO, SAO PAULO,  - BRASIL","116041718823000070","116","041","718823","00","0070",AR,CAR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",166.00,125.00,RUA BENEDITO ANTONIO SILVERIO,"11",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5550199","-46,5187444","0"
"RUA PROF THOMAZ DE AQUINO, 92, SAO PAULO, SAO PAULO,  - BRASIL","119040667277000049","119","040","667277","00","0049",IP,SAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",185.00,102.00,RUA PROF THOMAZ DE AQUINO,"92",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6372583","-46,6015591","0"
"RUA LUIZA MARCELINA CHAIB, 165, SAO PAULO, SAO PAULO,  - BRASIL","120040738808000052","120","040","738808","00","0052",AD,CAD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,84.00,RUA LUIZA MARCELINA CHAIB,"165",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6606059","-46,6681936","0"
"RUA LUIZA MARCELINA CHAIB, 171, SAO PAULO, SAO PAULO,  - BRASIL","120040738808000054","120","040","738808","00","0054",AD,CAD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,84.00,RUA LUIZA MARCELINA CHAIB,"171",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,6606353","-46,6682459","0"
"RUA TTE MANOEL VICENTE, 107, SAO PAULO, SAO PAULO,  - BRASIL","072100142557000105","072","100","142557","00","0105",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,82.00,RUA TTE MANOEL VICENTE,"107",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4966736","-46,6337719","0"
"RUA TTE MANOEL VICENTE, 103, SAO PAULO, SAO PAULO,  - BRASIL","072100142557000104","072","100","142557","00","0104",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,82.00,RUA TTE MANOEL VICENTE,"103",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4966545","-46,6338068","0"
"RUA GLAUCO VELASQUEZ, 710, SAO PAULO, SAO PAULO,  - BRASIL","075072080217000047","075","072","080217","00","0047",CV,CVE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",93.00,80.00,RUA GLAUCO VELASQUEZ,"710",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4969526","-46,6644735","0"
"EUA BERTOLINIA, 240, SAO PAULO, SAO PAULO,  - BRASIL","136009638145000048","136","009","638145","00","0048",GU,GUA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1500.00,500.00,EUA BERTOLINIA,"240",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5494749","-46,4023894","0"
"RUA BARENA, 443, SAO PAULO, SAO PAULO,  - BRASIL","134160028444000022","134","160","028444","00","0022",IT,IPA,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",750.00,683.00,RUA BARENA,"443",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4983316","-46,4025791","0"
"RUA DOUTOR DURVAL VILALVA, 198, SAO PAULO, SAO PAULO,  - BRASIL","134166061484000051","134","166","061484","00","0051",IT,IPA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",2400.00,1180.00,RUA DOUTOR DURVAL VILALVA,"198",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,4992266","-46,4012446","0"
"RUA CANTAREIRA, 261, SAO PAULO, SAO PAULO,  - BRASIL","226015517836000154","226","015","517836","00","0154",JT,TRE,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,100.00,RUA CANTAREIRA,"261",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5418706","-46,6302765","0"
"RUA FERNAO ALBERNAZ, 130, SAO PAULO, SAO PAULO,  - BRASIL","058163070564000056","058","163","070564","00","0056",PE,VMT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,96.00,RUA FERNAO ALBERNAZ,"130",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5427668","-46,5134537","0"
"AV DOIS (LOTEAMENTO NV PINHEIROS), , SAO PAULO, SAO PAULO,  - BRASIL","185165533033000020","185","165","533033","00","0020",BT,RTA,"2",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2011.00,AV DOIS (LOTEAMENTO NV PINHEIROS),,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5645235","-46,6684122","0"
"RUA DUARTE DE CARVALHO, 160, SAO PAULO, SAO PAULO,  - BRASIL","062117061131000096","062","117","061131","00","0096",MO,TAT,"2",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",600.00,404.00,RUA DUARTE DE CARVALHO,"160",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,,"1","2021","-23,5345082","-46,5717313","0"
