GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"TRAVESSA MARTINO BITTI, 20,SAO PAULO, SAO PAULO - BRASIL","252051399841000005","252","051","399841","00","0005",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,80.00,TRAVESSA MARTINO BITTI,"20",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6243236","-46,4578988","0"
"TRAVESSA DO FRANCIO, 145,SAO PAULO, SAO PAULO - BRASIL","252071459070000020","252","071","459070","00","0020",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,73.00,TRAVESSA DO FRANCIO,"145",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333894","-46,4568874","0"
"TRAVESSA TEOFILO VARGAS , 44,SAO PAULO, SAO PAULO - BRASIL","252068399639000006","252","068","399639","00","0006",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,76.00,TRAVESSA TEOFILO VARGAS,"44",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6214868","-46,4557506","0"
"TRAVESSA MALVA PAVAO , 72,SAO PAULO, SAO PAULO - BRASIL","252069459054000027","252","069","459054","00","0027",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,79.00,TRAVESSA MALVA PAVAO,"72",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6324914","-46,4578995","0"
"TRAVESSA ACREUNA, 154,SAO PAULO, SAO PAULO - BRASIL","252063459046000041","252","063","459046","00","0041",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,103.00,TRAVESSA ACREUNA,"154",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6325829","-46,4584676","0"
"TRAVESSA DOS CARIBEBES, 157,SAO PAULO, SAO PAULO - BRASIL","252063459038000017","252","063","459038","00","0017",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",165.00,102.00,TRAVESSA DOS CARIBEBES,"157",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6328735","-46,4587681","0"
"TRAVESSA TEOFILO VARGAS , 4,SAO PAULO, SAO PAULO - BRASIL","252068399639000014","252","068","399639","00","0014",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",60.00,79.00,TRAVESSA TEOFILO VARGAS,"4",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6217436","-46,4560448","0"
"TRAVESSA MALVA PAVAO , 88,SAO PAULO, SAO PAULO - BRASIL","252069459054000023","252","069","459054","00","0023",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,103.00,TRAVESSA MALVA PAVAO,"88",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6326277","-46,4579041","0"
"RUA CLARICE BUENO DE MIRANDA, 364,SAO PAULO, SAO PAULO - BRASIL","139135050210000045","139","135","050210","00","0045",MP,SMI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",487.00,611.00,RUA CLARICE BUENO DE MIRANDA,"364",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5098659","-46,4376313","0"
"TRAVESSA DOS CARAIBEBES, 26,SAO PAULO, SAO PAULO - BRASIL","252058459038000041","252","058","459038","00","0041",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,77.00,TRAVESSA DOS CARAIBEBES,"26",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6317168","-46,4586562","0"
"RUA DOS FIDELES, 63,SAO PAULO, SAO PAULO - BRASIL","249020403695000039","249","020","403695","00","0039",SM,IGU,"3",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1835.00,22000.00,RUA DOS FIDELES,"63",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,4968413","-46,4656894","0"
"TRAVESSA MALVA PAVAO , 40,SAO PAULO, SAO PAULO - BRASIL","252069459054000035","252","069","459054","00","0035",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,71.00,TRAVESSA MALVA PAVAO,"40",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6322431","-46,4578666","0"
"RUA IOSOSUKE OKAUE, 483,SAO PAULO, SAO PAULO - BRASIL","240032363960000627","240","032","363960","00","0627",IQ,PQC,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",0.00,329.00,RUA IOSOSUKE OKAUE,"483",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5759434","-46,4509827","0"
"TRAVESSA LUIGI MANCIA, 31,SAO PAULO, SAO PAULO - BRASIL","252051399850000014","252","051","399850","00","0014",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,80.00,TRAVESSA LUIGI MANCIA,"31",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6243965","-46,4577349","0"
"TRAVESSA GEORGE DIMA, 40,SAO PAULO, SAO PAULO - BRASIL","252074399523000020","252","074","399523","00","0020",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,81.00,TRAVESSA GEORGE DIMA,"40",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6219685","-46,4545466","0"
"RUA IOSOSUKE OKAUE, 483,SAO PAULO, SAO PAULO - BRASIL","240032363960000628","240","032","363960","00","0628",IQ,PQC,"1",S,S,ZPI-1,"0",,L,"16402","2016",S,ZEIS-5,"0",,L,"16402","2016",QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",5352.00,30000.00,RUA IOSOSUKE OKAUE,"483",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5759434","-46,4509827","0"
"TRAVESSA DOS CARAIBEBES, 210,SAO PAULO, SAO PAULO - BRASIL","252061459038000004","252","061","459038","00","0004",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,80.00,TRAVESSA DOS CARAIBEBES,"210",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333517","-46,4590566","0"
"TRAVESSA TEOFILO VARGAS, 70,SAO PAULO, SAO PAULO - BRASIL","252068399639000001","252","068","399639","00","0001",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,77.00,TRAVESSA TEOFILO VARGAS,"70",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,621303","-46,4556742","0"
"TRAVESSA DOS CARAIBEBES, 129,SAO PAULO, SAO PAULO - BRASIL","252063459038000010","252","063","459038","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,71.00,TRAVESSA DOS CARAIBEBES,"129",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6326351","-46,4587149","0"
"TRAVESSA MALVA PAVAO, 72,SAO PAULO, SAO PAULO - BRASIL","252069459054000029","252","069","459054","00","0029",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,72.00,TRAVESSA MALVA PAVAO,"72",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6324914","-46,4578995","0"
"AVENIDA BOTURUSSU, 447,SAO PAULO, SAO PAULO - BRASIL","111266035467000125","111","266","035467","00","0125",EM,ERM,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",292.00,1260.00,AVENIDA BOTURUSSU,"447",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5033527","-46,4882828","0"
"TRAVESSA DOS CARAIBEBES, 236,SAO PAULO, SAO PAULO - BRASIL","252061459038000009","252","061","459038","00","0009",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,73.00,TRAVESSA DOS CARAIBEBES,"236",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6335609","-46,4590873","0"
"TRAVESSA DOS CARAIBEBES, 212,SAO PAULO, SAO PAULO - BRASIL","252061459038000005","252","061","459038","00","0005",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,77.00,TRAVESSA DOS CARAIBEBES,"212",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333907","-46,459092","0"
"TRAVESSA MARTINO BITTI, 14,SAO PAULO, SAO PAULO - BRASIL","252051399841000007","252","051","399841","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,80.00,TRAVESSA MARTINO BITTI,"14",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6243286","-46,4579899","0"
"RUA ERVA DE SARACURA, 36,SAO PAULO, SAO PAULO - BRASIL","139440241660000156","139","440","241660","00","0156",IT,VCR,"5",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,74.00,RUA ERVA DE SARACURA,"36",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,512248","-46,4284742","0"
"RUA DOS FIDELES, 63,SAO PAULO, SAO PAULO - BRASIL","249020403695000042","249","020","403695","00","0042",SM,IGU,"3",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2754.00,22000.00,RUA DOS FIDELES,"63",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,4968413","-46,4656894","0"
"TRAVESSA CORUJA DO CAMPO, 232,SAO PAULO, SAO PAULO - BRASIL","252062459089000028","252","062","459089","00","0028",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,105.00,TRAVESSA CORUJA DO CAMPO,"232",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6323394","-46,4564393","0"
"TRAVESSA DOS CARAIBEBES, 226,SAO PAULO, SAO PAULO - BRASIL","252061459038000007","252","061","459038","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,103.00,TRAVESSA DOS CARAIBEBES,"226",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6334958","-46,4590812","0"
"TRAVESSA DOS CARAIBEBES, 206,SAO PAULO, SAO PAULO - BRASIL","252061459038000003","252","061","459038","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,75.00,TRAVESSA DOS CARAIBEBES,"206",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6332542","-46,4590016","0"
"TRAVESSA ACREUNA, 216,SAO PAULO, SAO PAULO - BRASIL","252061459046000028","252","061","459046","00","0028",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,78.00,TRAVESSA ACREUNA,"216",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6331469","-46,4584821","0"
"RUA TENENTE MIGUEL DELIA, 198,SAO PAULO, SAO PAULO - BRASIL","112489139130000111","112","489","139130","00","0111",MP,SMI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",167.00,150.00,RUA TENENTE MIGUEL DELIA,"198",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,4990946","-46,438295","0"
"RUA TENENTE MIGUEL DELIA, 194,SAO PAULO, SAO PAULO - BRASIL","112489139130000112","112","489","139130","00","0112",MP,SMI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",265.00,150.00,RUA TENENTE MIGUEL DELIA,"194",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,4990595","-46,4384077","0"
"TRAVESSA CORUJA DO CAMPO, 342,SAO PAULO, SAO PAULO - BRASIL","252071459089000032","252","071","459089","00","0032",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,72.00,TRAVESSA CORUJA DO CAMPO,"342",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6333319","-46,4566184","0"
"TRAVESSA CORUJA DO CAMPO, 312,SAO PAULO, SAO PAULO - BRASIL","252071459089000039","252","071","459089","00","0039",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,72.00,TRAVESSA CORUJA DO CAMPO,"312",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6330726","-46,4565694","0"
"RUA COLONIA D'ASSUNCAO, 484,SAO PAULO, SAO PAULO - BRASIL","134449782556000031","134","449","782556","00","0031",IT,IPA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",211.00,123.00,RUA COLONIA D'ASSUNCAO,"484",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,4880029","-46,3803338","0"
"RUA SAO JOAO DO CARIRI, 280,SAO PAULO, SAO PAULO - BRASIL","140262024260000238","140","262","024260","00","0238",IQ,ITQ,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1400.00,1035.00,RUA SAO JOAO DO CARIRI,"280",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5232692","-46,4493111","0"
"TRAVESSA DOS CARAIBEBES, 161,SAO PAULO, SAO PAULO - BRASIL","252063459038000018","252","063","459038","00","0018",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,72.00,TRAVESSA DOS CARAIBEBES,"161",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6329216","-46,4587685","0"
"TRAVESSA DOS CARAIBEBES, 117,SAO PAULO, SAO PAULO - BRASIL","252063459038000007","252","063","459038","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,72.00,TRAVESSA DOS CARAIBEBES,"117",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6324961","-46,4586877","0"
"TRAVESSA DOS CARAIBEBES, 240,SAO PAULO, SAO PAULO - BRASIL","252061459038000010","252","061","459038","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,73.00,TRAVESSA DOS CARAIBEBES,"240",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,633592","-46,4590976","0"
"RUA NICOLAU CAMPANELLA, 20,SAO PAULO, SAO PAULO - BRASIL","140239145688000037","140","239","145688","00","0037",IQ,ITQ,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",900.00,512.00,RUA NICOLAU CAMPANELLA,"20",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5176828","-46,4446357","0"
"TRAVESSA DO FRANCIO, 33,SAO PAULO, SAO PAULO - BRASIL","252062459070000010","252","062","459070","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,75.00,TRAVESSA DO FRANCIO,"33",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6324323","-46,4567527","0"
"TRAVESSA ACREUNA, 160,SAO PAULO, SAO PAULO - BRASIL","252063459046000040","252","063","459046","00","0040",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,104.00,TRAVESSA ACREUNA,"160",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6326553","-46,4584056","0"
"TRAVESSA ANTONIO JUVENCIO, 45,SAO PAULO, SAO PAULO - BRASIL","252068399620000020","252","068","399620","00","0020",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,73.00,TRAVESSA ANTONIO JUVENCIO,"45",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,621562","-46,4556332","0"
"AVENIDA SOUZA RAMOS, 440,SAO PAULO, SAO PAULO - BRASIL","237160265659000004","237","160","265659","00","0004",CT,CTI,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1500.00,AVENIDA SOUZA RAMOS,"440",D,0.00,0.00,U,,,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5787026","-46,4117262","0"
"RUA SABBADO D'ANGELO, 662,SAO PAULO, SAO PAULO - BRASIL","114071175633000025","114","071","175633","00","0025",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",145.00,90.00,RUA SABBADO D'ANGELO,"662",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5388515","-46,448375","0"
"RUA SABBADO D'ANGELO, 658,SAO PAULO, SAO PAULO - BRASIL","114071175633000026","114","071","175633","00","0026",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA SABBADO D'ANGELO,"658",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,5388406","-46,4485241","0"
"RUA SABBADO D'ANGELO, 652,SAO PAULO, SAO PAULO - BRASIL","114071175633000027","114","071","175633","00","0027",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",146.00,90.00,RUA SABBADO D'ANGELO,"652",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,538794","-46,4485118","0"
"TRAVESSA FELIX POMES, 45,SAO PAULO, SAO PAULO - BRASIL","252074399507000008","252","074","399507","00","0008",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,76.00,TRAVESSA FELIX POMES,"45",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6219212","-46,4546767","0"
"TRAVESSA CORUJA DO CAMPO, 300,SAO PAULO, SAO PAULO - BRASIL","252071459089000042","252","071","459089","00","0042",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,103.00,TRAVESSA CORUJA DO CAMPO,"300",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6329767","-46,4565444","0"
"RUA CRUZ GOMES, 4,SAO PAULO, SAO PAULO - BRASIL","252074399531000013","252","074","399531","00","0013",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,85.00,RUA CRUZ GOMES,"4",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"3","2021","-23,6202863","-46,4559619","0"
